time_s,reference_a,current_a,u_i,u1_true,u1_meas,duty,feedforward,control_dt
0.112050,1.000000,0.548216,1.888322,7.682349,7.608452,0.395699,1,0.001000
0.112100,1.000000,0.585066,1.888322,7.748665,7.608452,0.395699,1,0.001000
0.112150,1.000000,0.619988,1.888322,7.807334,7.608452,0.395699,1,0.001000
0.112200,1.000000,0.653200,1.888322,7.858298,7.608452,0.395699,1,0.001000
0.112250,1.000000,0.684917,1.888322,7.901507,7.608452,0.395699,1,0.001000
0.112300,1.000000,0.715352,1.888322,7.936918,7.608452,0.395699,1,0.001000
0.112350,1.000000,0.744717,1.888322,7.964496,7.608452,0.395699,1,0.001000
0.112400,1.000000,0.773222,1.888322,7.984214,7.608452,0.395699,1,0.001000
0.112450,1.000000,0.801075,1.888322,7.996052,7.608452,0.395699,1,0.001000
0.112500,1.000000,0.828481,1.888322,8.000000,7.608452,0.395699,1,0.001000
0.112550,1.000000,0.855643,1.888322,7.996052,7.608452,0.395699,1,0.001000
0.112600,1.000000,0.882761,1.888322,7.984214,7.608452,0.395699,1,0.001000
0.112650,1.000000,0.910034,1.888322,7.964496,7.608452,0.395699,1,0.001000
0.112700,1.000000,0.937655,1.888322,7.936918,7.608452,0.395699,1,0.001000
0.112750,1.000000,0.965816,1.888322,7.901507,7.608452,0.395699,1,0.001000
0.112800,1.000000,0.994705,1.888322,7.858298,7.608452,0.395699,1,0.001000
0.112850,1.000000,1.024507,1.888322,7.807334,7.608452,0.395699,1,0.001000
0.112900,1.000000,1.055403,1.888322,7.748665,7.608452,0.395699,1,0.001000
0.112950,1.000000,1.087572,1.888322,7.682349,7.608452,0.395699,1,0.001000
0.113000,1.000000,1.089762,0.631385,7.608452,7.608452,0.343327,1,0.001000
0.113050,1.000000,1.093959,0.631385,7.527046,7.608452,0.343327,1,0.001000
0.113100,1.000000,1.100325,0.631385,7.438212,7.608452,0.343327,1,0.001000
0.113150,1.000000,1.109016,0.631385,7.342037,7.608452,0.343327,1,0.001000
0.113200,1.000000,1.120184,0.631385,7.238616,7.608452,0.343327,1,0.001000
0.113250,1.000000,1.133977,0.631385,7.128052,7.608452,0.343327,1,0.001000
0.113300,1.000000,1.150536,0.631385,7.010453,7.608452,0.343327,1,0.001000
0.113350,1.000000,1.170002,0.631385,6.885936,7.608452,0.343327,1,0.001000
0.113400,1.000000,1.192508,0.631385,6.754623,7.608452,0.343327,1,0.001000
0.113450,1.000000,1.218181,0.631385,6.616645,7.608452,0.343327,1,0.001000
0.113500,1.000000,1.247146,0.631385,6.472136,7.608452,0.343327,1,0.001000
0.113550,1.000000,1.279522,0.631385,6.321240,7.608452,0.343327,1,0.001000
0.113600,1.000000,1.315421,0.631385,6.164106,7.608452,0.343327,1,0.001000
0.113650,1.000000,1.354952,0.631385,6.000889,7.608452,0.343327,1,0.001000
0.113700,1.000000,1.398218,0.631385,5.831749,7.608452,0.343327,1,0.001000
0.113750,1.000000,1.445314,0.631385,5.656854,7.608452,0.343327,1,0.001000
0.113800,1.000000,1.496334,0.631385,5.476377,7.608452,0.343327,1,0.001000
0.113850,1.000000,1.551364,0.631385,5.290495,7.608452,0.343327,1,0.001000
0.113900,1.000000,1.610483,0.631385,5.099392,7.608452,0.343327,1,0.001000
0.113950,1.000000,1.673766,0.631385,4.903256,7.608452,0.343327,1,0.001000
0.114000,1.000000,1.635950,-0.675758,4.702282,4.702282,0.167772,1,0.001000
0.114050,1.000000,1.603747,-0.675758,4.496667,4.702282,0.167772,1,0.001000
0.114100,1.000000,1.577198,-0.675758,4.286614,4.702282,0.167772,1,0.001000
0.114150,1.000000,1.556338,-0.675758,4.072331,4.702282,0.167772,1,0.001000
0.114200,1.000000,1.541196,-0.675758,3.854029,4.702282,0.167772,1,0.001000
0.114250,1.000000,1.531796,-0.675758,3.631924,4.702282,0.167772,1,0.001000
0.114300,1.000000,1.528156,-0.675758,3.406234,4.702282,0.167772,1,0.001000
0.114350,1.000000,1.530288,-0.675758,3.177183,4.702282,0.167772,1,0.001000
0.114400,1.000000,1.538197,-0.675758,2.944996,4.702282,0.167772,1,0.001000
0.114450,1.000000,1.551885,-0.675758,2.709903,4.702282,0.167772,1,0.001000
0.114500,1.000000,1.571347,-0.675758,2.472136,4.702282,0.167772,1,0.001000
0.114550,1.000000,1.596570,-0.675758,2.231929,4.702282,0.167772,1,0.001000
0.114600,1.000000,1.627538,-0.675758,1.989519,4.702282,0.167772,1,0.001000
0.114650,1.000000,1.664228,-0.675758,1.745146,4.702282,0.167772,1,0.001000
0.114700,1.000000,1.706612,-0.675758,1.499051,4.702282,0.167772,1,0.001000
0.114750,1.000000,1.754655,-0.675758,1.251476,4.702282,0.167772,1,0.001000
0.114800,1.000000,1.808319,-0.675758,1.002666,4.702282,0.167772,1,0.001000
0.114850,1.000000,1.867556,-0.675758,0.752867,4.702282,0.167772,1,0.001000
0.114900,1.000000,1.932317,-0.675758,0.502324,4.702282,0.167772,1,0.001000
0.114950,1.000000,2.002544,-0.675758,0.251286,4.702282,0.167772,1,0.001000
0.115000,1.000000,1.939166,-1.533821,-0.000000,-0.000000,-0.063909,1,0.001000
0.115050,1.000000,1.882864,-1.533821,-0.251286,-0.000000,-0.063909,1,0.001000
0.115100,1.000000,1.833540,-1.533821,-0.502324,-0.000000,-0.063909,1,0.001000
0.115150,1.000000,1.791097,-1.533821,-0.752867,-0.000000,-0.063909,1,0.001000
0.115200,1.000000,1.755430,-1.533821,-1.002666,-0.000000,-0.063909,1,0.001000
0.115250,1.000000,1.726428,-1.533821,-1.251476,-0.000000,-0.063909,1,0.001000
0.115300,1.000000,1.703978,-1.533821,-1.499051,-0.000000,-0.063909,1,0.001000
0.115350,1.000000,1.687962,-1.533821,-1.745146,-0.000000,-0.063909,1,0.001000
0.115400,1.000000,1.678255,-1.533821,-1.989519,-0.000000,-0.063909,1,0.001000
0.115450,1.000000,1.674729,-1.533821,-2.231929,-0.000000,-0.063909,1,0.001000
0.115500,1.000000,1.677253,-1.533821,-2.472136,-0.000000,-0.063909,1,0.001000
0.115550,1.000000,1.685689,-1.533821,-2.709903,-0.000000,-0.063909,1,0.001000
0.115600,1.000000,1.699898,-1.533821,-2.944996,-0.000000,-0.063909,1,0.001000
0.115650,1.000000,1.719733,-1.533821,-3.177183,-0.000000,-0.063909,1,0.001000
0.115700,1.000000,1.745047,-1.533821,-3.406234,-0.000000,-0.063909,1,0.001000
0.115750,1.000000,1.775686,-1.533821,-3.631924,-0.000000,-0.063909,1,0.001000
0.115800,1.000000,1.811495,-1.533821,-3.854029,-0.000000,-0.063909,1,0.001000
0.115850,1.000000,1.852314,-1.533821,-4.072331,-0.000000,-0.063909,1,0.001000
0.115900,1.000000,1.897980,-1.533821,-4.286614,-0.000000,-0.063909,1,0.001000
0.115950,1.000000,1.948327,-1.533821,-4.496667,-0.000000,-0.063909,1,0.001000
0.116000,1.000000,1.883596,-1.615052,-4.702282,-4.702282,-0.263222,1,0.001000
0.116050,1.000000,1.824699,-1.615052,-4.903256,-4.702282,-0.263222,1,0.001000
0.116100,1.000000,1.771442,-1.615052,-5.099392,-4.702282,-0.263222,1,0.001000
0.116150,1.000000,1.723628,-1.615052,-5.290495,-4.702282,-0.263222,1,0.001000
0.116200,1.000000,1.681059,-1.615052,-5.476377,-4.702282,-0.263222,1,0.001000
0.116250,1.000000,1.643534,-1.615052,-5.656854,-4.702282,-0.263222,1,0.001000
0.116300,1.000000,1.610850,-1.615052,-5.831749,-4.702282,-0.263222,1,0.001000
0.116350,1.000000,1.582803,-1.615052,-6.000889,-4.702282,-0.263222,1,0.001000
0.116400,1.000000,1.559187,-1.615052,-6.164106,-4.702282,-0.263222,1,0.001000
0.116450,1.000000,1.539795,-1.615052,-6.321240,-4.702282,-0.263222,1,0.001000
0.116500,1.000000,1.524418,-1.615052,-6.472136,-4.702282,-0.263222,1,0.001000
0.116550,1.000000,1.512845,-1.615052,-6.616645,-4.702282,-0.263222,1,0.001000
0.116600,1.000000,1.504867,-1.615052,-6.754623,-4.702282,-0.263222,1,0.001000
0.116650,1.000000,1.500271,-1.615052,-6.885936,-4.702282,-0.263222,1,0.001000
0.116700,1.000000,1.498846,-1.615052,-7.010453,-4.702282,-0.263222,1,0.001000
0.116750,1.000000,1.500378,-1.615052,-7.128052,-4.702282,-0.263222,1,0.001000
0.116800,1.000000,1.504655,-1.615052,-7.238616,-4.702282,-0.263222,1,0.001000
0.116850,1.000000,1.511465,-1.615052,-7.342037,-4.702282,-0.263222,1,0.001000
0.116900,1.000000,1.520593,-1.615052,-7.438212,-4.702282,-0.263222,1,0.001000
0.116950,1.000000,1.531829,-1.615052,-7.527046,-4.702282,-0.263222,1,0.001000
0.117000,1.000000,1.490470,-0.888422,-7.608452,-7.608452,-0.354036,1,0.001000
0.117050,1.000000,1.451476,-0.888422,-7.682349,-7.608452,-0.354036,1,0.001000
0.117100,1.000000,1.414628,-0.888422,-7.748665,-7.608452,-0.354036,1,0.001000
0.117150,1.000000,1.379706,-0.888422,-7.807334,-7.608452,-0.354036,1,0.001000
0.117200,1.000000,1.346496,-0.888422,-7.858298,-7.608452,-0.354036,1,0.001000
0.117250,1.000000,1.314780,-0.888422,-7.901507,-7.608452,-0.354036,1,0.001000
0.117300,1.000000,1.284347,-0.888422,-7.936918,-7.608452,-0.354036,1,0.001000
0.117350,1.000000,1.254983,-0.888422,-7.964496,-7.608452,-0.354036,1,0.001000
0.117400,1.000000,1.226479,-0.888422,-7.984214,-7.608452,-0.354036,1,0.001000
0.117450,1.000000,1.198627,-0.888422,-7.996052,-7.608452,-0.354036,1,0.001000
0.117500,1.000000,1.171223,-0.888422,-8.000000,-7.608452,-0.354036,1,0.001000
0.117550,1.000000,1.144062,-0.888422,-7.996052,-7.608452,-0.354036,1,0.001000
0.117600,1.000000,1.116945,-0.888422,-7.984214,-7.608452,-0.354036,1,0.001000
0.117650,1.000000,1.089673,-0.888422,-7.964496,-7.608452,-0.354036,1,0.001000
0.117700,1.000000,1.062054,-0.888422,-7.936918,-7.608452,-0.354036,1,0.001000
0.117750,1.000000,1.033894,-0.888422,-7.901507,-7.608452,-0.354036,1,0.001000
0.117800,1.000000,1.005006,-0.888422,-7.858298,-7.608452,-0.354036,1,0.001000
0.117850,1.000000,0.975205,-0.888422,-7.807334,-7.608452,-0.354036,1,0.001000
0.117900,1.000000,0.944309,-0.888422,-7.748665,-7.608452,-0.354036,1,0.001000
0.117950,1.000000,0.912142,-0.888422,-7.682349,-7.608452,-0.354036,1,0.001000
0.118000,1.000000,0.909954,0.368523,-7.608452,-7.608452,-0.301664,1,0.001000
0.118050,1.000000,0.905757,0.368523,-7.527046,-7.608452,-0.301664,1,0.001000
0.118100,1.000000,0.899392,0.368523,-7.438212,-7.608452,-0.301664,1,0.001000
0.118150,1.000000,0.890702,0.368523,-7.342037,-7.608452,-0.301664,1,0.001000
0.118200,1.000000,0.879536,0.368523,-7.238616,-7.608452,-0.301664,1,0.001000
0.118250,1.000000,0.865745,0.368523,-7.128052,-7.608452,-0.301664,1,0.001000
0.118300,1.000000,0.849186,0.368523,-7.010453,-7.608452,-0.301664,1,0.001000
0.118350,1.000000,0.829721,0.368523,-6.885936,-7.608452,-0.301664,1,0.001000
0.118400,1.000000,0.807217,0.368523,-6.754623,-7.608452,-0.301664,1,0.001000
0.118450,1.000000,0.781545,0.368523,-6.616645,-7.608452,-0.301664,1,0.001000
0.118500,1.000000,0.752581,0.368523,-6.472136,-7.608452,-0.301664,1,0.001000
0.118550,1.000000,0.720206,0.368523,-6.321240,-7.608452,-0.301664,1,0.001000
0.118600,1.000000,0.684308,0.368523,-6.164106,-7.608452,-0.301664,1,0.001000
0.118650,1.000000,0.644778,0.368523,-6.000889,-7.608452,-0.301664,1,0.001000
0.118700,1.000000,0.601514,0.368523,-5.831749,-7.608452,-0.301664,1,0.001000
0.118750,1.000000,0.554418,0.368523,-5.656854,-7.608452,-0.301664,1,0.001000
0.118800,1.000000,0.503399,0.368523,-5.476377,-7.608452,-0.301664,1,0.001000
0.118850,1.000000,0.448371,0.368523,-5.290495,-7.608452,-0.301664,1,0.001000
0.118900,1.000000,0.389253,0.368523,-5.099392,-7.608452,-0.301664,1,0.001000
0.118950,1.000000,0.325970,0.368523,-4.903256,-7.608452,-0.301664,1,0.001000
0.119000,1.000000,0.363787,1.675673,-4.702282,-4.702282,-0.126109,1,0.001000
0.119050,1.000000,0.395991,1.675673,-4.496667,-4.702282,-0.126109,1,0.001000
0.119100,1.000000,0.422542,1.675673,-4.286614,-4.702282,-0.126109,1,0.001000
0.119150,1.000000,0.443403,1.675673,-4.072331,-4.702282,-0.126109,1,0.001000
0.119200,1.000000,0.458546,1.675673,-3.854029,-4.702282,-0.126109,1,0.001000
0.119250,1.000000,0.467947,1.675673,-3.631924,-4.702282,-0.126109,1,0.001000
0.119300,1.000000,0.471588,1.675673,-3.406234,-4.702282,-0.126109,1,0.001000
0.119350,1.000000,0.469458,1.675673,-3.177183,-4.702282,-0.126109,1,0.001000
0.119400,1.000000,0.461549,1.675673,-2.944996,-4.702282,-0.126109,1,0.001000
0.119450,1.000000,0.447862,1.675673,-2.709903,-4.702282,-0.126109,1,0.001000
0.119500,1.000000,0.428402,1.675673,-2.472136,-4.702282,-0.126109,1,0.001000
0.119550,1.000000,0.403180,1.675673,-2.231929,-4.702282,-0.126109,1,0.001000
0.119600,1.000000,0.372213,1.675673,-1.989519,-4.702282,-0.126109,1,0.001000
0.119650,1.000000,0.335524,1.675673,-1.745146,-4.702282,-0.126109,1,0.001000
0.119700,1.000000,0.293141,1.675673,-1.499051,-4.702282,-0.126109,1,0.001000
0.119750,1.000000,0.245098,1.675673,-1.251476,-4.702282,-0.126109,1,0.001000
0.119800,1.000000,0.191436,1.675673,-1.002666,-4.702282,-0.126109,1,0.001000
0.119850,1.000000,0.132199,1.675673,-0.752867,-4.702282,-0.126109,1,0.001000
0.119900,1.000000,0.067440,1.675673,-0.502324,-4.702282,-0.126109,1,0.001000
0.119950,1.000000,-0.002786,1.675673,-0.251286,-4.702282,-0.126109,1,0.001000
0.120000,1.000000,0.060592,2.533743,0.000000,0.000000,0.105573,1,0.001000
0.120050,1.000000,0.116896,2.533743,0.251286,0.000000,0.105573,1,0.001000
0.120100,1.000000,0.166220,2.533743,0.502324,0.000000,0.105573,1,0.001000
0.120150,1.000000,0.208664,2.533743,0.752867,0.000000,0.105573,1,0.001000
0.120200,1.000000,0.244333,2.533743,1.002666,0.000000,0.105573,1,0.001000
0.120250,1.000000,0.273336,2.533743,1.251476,0.000000,0.105573,1,0.001000
0.120300,1.000000,0.295786,2.533743,1.499051,0.000000,0.105573,1,0.001000
0.120350,1.000000,0.311804,2.533743,1.745146,0.000000,0.105573,1,0.001000
0.120400,1.000000,0.321512,2.533743,1.989519,0.000000,0.105573,1,0.001000
0.120450,1.000000,0.325038,2.533743,2.231929,0.000000,0.105573,1,0.001000
0.120500,1.000000,0.322516,2.533743,2.472136,0.000000,0.105573,1,0.001000
0.120550,1.000000,0.314080,2.533743,2.709903,0.000000,0.105573,1,0.001000
0.120600,1.000000,0.299873,2.533743,2.944996,0.000000,0.105573,1,0.001000
0.120650,1.000000,0.280038,2.533743,3.177183,0.000000,0.105573,1,0.001000
0.120700,1.000000,0.254726,2.533743,3.406234,0.000000,0.105573,1,0.001000
0.120750,1.000000,0.224087,2.533743,3.631924,0.000000,0.105573,1,0.001000
0.120800,1.000000,0.188279,2.533743,3.854029,0.000000,0.105573,1,0.001000
0.120850,1.000000,0.147461,2.533743,4.072331,0.000000,0.105573,1,0.001000
0.120900,1.000000,0.101795,2.533743,4.286614,0.000000,0.105573,1,0.001000
0.120950,1.000000,0.051450,2.533743,4.496667,0.000000,0.105573,1,0.001000
0.121000,1.000000,0.116181,2.614980,4.702282,4.702282,0.304886,1,0.001000
0.121050,1.000000,0.175079,2.614980,4.903256,4.702282,0.304886,1,0.001000
0.121100,1.000000,0.228337,2.614980,5.099392,4.702282,0.304886,1,0.001000
0.121150,1.000000,0.276152,2.614980,5.290495,4.702282,0.304886,1,0.001000
0.121200,1.000000,0.318723,2.614980,5.476377,4.702282,0.304886,1,0.001000
0.121250,1.000000,0.356249,2.614980,5.656854,4.702282,0.304886,1,0.001000
0.121300,1.000000,0.388934,2.614980,5.831749,4.702282,0.304886,1,0.001000
0.121350,1.000000,0.416981,2.614980,6.000889,4.702282,0.304886,1,0.001000
0.121400,1.000000,0.440598,2.614980,6.164106,4.702282,0.304886,1,0.001000
0.121450,1.000000,0.459991,2.614980,6.321240,4.702282,0.304886,1,0.001000
0.121500,1.000000,0.475369,2.614980,6.472136,4.702282,0.304886,1,0.001000
0.121550,1.000000,0.486943,2.614980,6.616645,4.702282,0.304886,1,0.001000
0.121600,1.000000,0.494922,2.614980,6.754623,4.702282,0.304886,1,0.001000
0.121650,1.000000,0.499518,2.614980,6.885936,4.702282,0.304886,1,0.001000
0.121700,1.000000,0.500945,2.614980,7.010453,4.702282,0.304886,1,0.001000
0.121750,1.000000,0.499413,2.614980,7.128052,4.702282,0.304886,1,0.001000
0.121800,1.000000,0.495137,2.614980,7.238616,4.702282,0.304886,1,0.001000
0.121850,1.000000,0.488328,2.614980,7.342037,4.702282,0.304886,1,0.001000
0.121900,1.000000,0.479200,2.614980,7.438212,4.702282,0.304886,1,0.001000
0.121950,1.000000,0.467966,2.614980,7.527046,4.702282,0.304886,1,0.001000
0.122000,1.000000,0.509325,1.888356,7.608452,7.608452,0.395700,1,0.001000
0.122050,1.000000,0.548320,1.888356,7.682349,7.608452,0.395700,1,0.001000
0.122100,1.000000,0.585169,1.888356,7.748665,7.608452,0.395700,1,0.001000
0.122150,1.000000,0.620092,1.888356,7.807334,7.608452,0.395700,1,0.001000
0.122200,1.000000,0.653303,1.888356,7.858298,7.608452,0.395700,1,0.001000
0.122250,1.000000,0.685019,1.888356,7.901507,7.608452,0.395700,1,0.001000
0.122300,1.000000,0.715454,1.888356,7.936918,7.608452,0.395700,1,0.001000
0.122350,1.000000,0.744819,1.888356,7.964496,7.608452,0.395700,1,0.001000
0.122400,1.000000,0.773323,1.888356,7.984214,7.608452,0.395700,1,0.001000
0.122450,1.000000,0.801176,1.888356,7.996052,7.608452,0.395700,1,0.001000
0.122500,1.000000,0.828581,1.888356,8.000000,7.608452,0.395700,1,0.001000
0.122550,1.000000,0.855743,1.888356,7.996052,7.608452,0.395700,1,0.001000
0.122600,1.000000,0.882861,1.888356,7.984214,7.608452,0.395700,1,0.001000
0.122650,1.000000,0.910133,1.888356,7.964496,7.608452,0.395700,1,0.001000
0.122700,1.000000,0.937753,1.888356,7.936918,7.608452,0.395700,1,0.001000
0.122750,1.000000,0.965914,1.888356,7.901507,7.608452,0.395700,1,0.001000
0.122800,1.000000,0.994803,1.888356,7.858298,7.608452,0.395700,1,0.001000
0.122850,1.000000,1.024605,1.888356,7.807334,7.608452,0.395700,1,0.001000
0.122900,1.000000,1.055501,1.888356,7.748665,7.608452,0.395700,1,0.001000
0.122950,1.000000,1.087668,1.888356,7.682349,7.608452,0.395700,1,0.001000
0.123000,1.000000,1.089858,0.631417,7.608452,7.608452,0.343328,1,0.001000
0.123050,1.000000,1.094055,0.631417,7.527046,7.608452,0.343328,1,0.001000
0.123100,1.000000,1.100421,0.631417,7.438212,7.608452,0.343328,1,0.001000
0.123150,1.000000,1.109112,0.631417,7.342037,7.608452,0.343328,1,0.001000
0.123200,1.000000,1.120279,0.631417,7.238616,7.608452,0.343328,1,0.001000
0.123250,1.000000,1.134071,0.631417,7.128052,7.608452,0.343328,1,0.001000
0.123300,1.000000,1.150630,0.631417,7.010453,7.608452,0.343328,1,0.001000
0.123350,1.000000,1.170096,0.631417,6.885936,7.608452,0.343328,1,0.001000
0.123400,1.000000,1.192601,0.631417,6.754623,7.608452,0.343328,1,0.001000
0.123450,1.000000,1.218274,0.631417,6.616645,7.608452,0.343328,1,0.001000
0.123500,1.000000,1.247239,0.631417,6.472136,7.608452,0.343328,1,0.001000
0.123550,1.000000,1.279614,0.631417,6.321240,7.608452,0.343328,1,0.001000
0.123600,1.000000,1.315513,0.631417,6.164106,7.608452,0.343328,1,0.001000
0.123650,1.000000,1.355043,0.631417,6.000889,7.608452,0.343328,1,0.001000
0.123700,1.000000,1.398308,0.631417,5.831749,7.608452,0.343328,1,0.001000
0.123750,1.000000,1.445405,0.631417,5.656854,7.608452,0.343328,1,0.001000
0.123800,1.000000,1.496425,0.631417,5.476377,7.608452,0.343328,1,0.001000
0.123850,1.000000,1.551454,0.631417,5.290495,7.608452,0.343328,1,0.001000
0.123900,1.000000,1.610572,0.631417,5.099392,7.608452,0.343328,1,0.001000
0.123950,1.000000,1.673856,0.631417,4.903256,7.608452,0.343328,1,0.001000
0.124000,1.000000,1.636039,-0.675729,4.702282,4.702282,0.167773,1,0.001000
0.124050,1.000000,1.603836,-0.675729,4.496667,4.702282,0.167773,1,0.001000
0.124100,1.000000,1.577286,-0.675729,4.286614,4.702282,0.167773,1,0.001000
0.124150,1.000000,1.556426,-0.675729,4.072331,4.702282,0.167773,1,0.001000
0.124200,1.000000,1.541284,-0.675729,3.854029,4.702282,0.167773,1,0.001000
0.124250,1.000000,1.531883,-0.675729,3.631924,4.702282,0.167773,1,0.001000
0.124300,1.000000,1.528243,-0.675729,3.406234,4.702282,0.167773,1,0.001000
0.124350,1.000000,1.530374,-0.675729,3.177183,4.702282,0.167773,1,0.001000
0.124400,1.000000,1.538283,-0.675729,2.944996,4.702282,0.167773,1,0.001000
0.124450,1.000000,1.551971,-0.675729,2.709903,4.702282,0.167773,1,0.001000
0.124500,1.000000,1.571432,-0.675729,2.472136,4.702282,0.167773,1,0.001000
0.124550,1.000000,1.596654,-0.675729,2.231929,4.702282,0.167773,1,0.001000
0.124600,1.000000,1.627622,-0.675729,1.989519,4.702282,0.167773,1,0.001000
0.124650,1.000000,1.664312,-0.675729,1.745146,4.702282,0.167773,1,0.001000
0.124700,1.000000,1.706696,-0.675729,1.499051,4.702282,0.167773,1,0.001000
0.124750,1.000000,1.754739,-0.675729,1.251476,4.702282,0.167773,1,0.001000
0.124800,1.000000,1.808402,-0.675729,1.002666,4.702282,0.167773,1,0.001000
0.124850,1.000000,1.867639,-0.675729,0.752867,4.702282,0.167773,1,0.001000
0.124900,1.000000,1.932399,-0.675729,0.502324,4.702282,0.167773,1,0.001000
0.124950,1.000000,2.002626,-0.675729,0.251286,4.702282,0.167773,1,0.001000
0.125000,1.000000,1.939248,-1.533795,-0.000000,-0.000000,-0.063908,1,0.001000
0.125050,1.000000,1.882945,-1.533795,-0.251286,-0.000000,-0.063908,1,0.001000
0.125100,1.000000,1.833621,-1.533795,-0.502324,-0.000000,-0.063908,1,0.001000
0.125150,1.000000,1.791178,-1.533795,-0.752867,-0.000000,-0.063908,1,0.001000
0.125200,1.000000,1.755510,-1.533795,-1.002666,-0.000000,-0.063908,1,0.001000
0.125250,1.000000,1.726508,-1.533795,-1.251476,-0.000000,-0.063908,1,0.001000
0.125300,1.000000,1.704058,-1.533795,-1.499051,-0.000000,-0.063908,1,0.001000
0.125350,1.000000,1.688041,-1.533795,-1.745146,-0.000000,-0.063908,1,0.001000
0.125400,1.000000,1.678334,-1.533795,-1.989519,-0.000000,-0.063908,1,0.001000
0.125450,1.000000,1.674808,-1.533795,-2.231929,-0.000000,-0.063908,1,0.001000
0.125500,1.000000,1.677331,-1.533795,-2.472136,-0.000000,-0.063908,1,0.001000
0.125550,1.000000,1.685767,-1.533795,-2.709903,-0.000000,-0.063908,1,0.001000
0.125600,1.000000,1.699975,-1.533795,-2.944996,-0.000000,-0.063908,1,0.001000
0.125650,1.000000,1.719810,-1.533795,-3.177183,-0.000000,-0.063908,1,0.001000
0.125700,1.000000,1.745124,-1.533795,-3.406234,-0.000000,-0.063908,1,0.001000
0.125750,1.000000,1.775763,-1.533795,-3.631924,-0.000000,-0.063908,1,0.001000
0.125800,1.000000,1.811572,-1.533795,-3.854029,-0.000000,-0.063908,1,0.001000
0.125850,1.000000,1.852391,-1.533795,-4.072331,-0.000000,-0.063908,1,0.001000
0.125900,1.000000,1.898056,-1.533795,-4.286614,-0.000000,-0.063908,1,0.001000
0.125950,1.000000,1.948402,-1.533795,-4.496667,-0.000000,-0.063908,1,0.001000
0.126000,1.000000,1.883672,-1.615028,-4.702282,-4.702282,-0.263221,1,0.001000
0.126050,1.000000,1.824774,-1.615028,-4.903256,-4.702282,-0.263221,1,0.001000
0.126100,1.000000,1.771517,-1.615028,-5.099392,-4.702282,-0.263221,1,0.001000
0.126150,1.000000,1.723702,-1.615028,-5.290495,-4.702282,-0.263221,1,0.001000
0.126200,1.000000,1.681133,-1.615028,-5.476377,-4.702282,-0.263221,1,0.001000
0.126250,1.000000,1.643607,-1.615028,-5.656854,-4.702282,-0.263221,1,0.001000
0.126300,1.000000,1.610923,-1.615028,-5.831749,-4.702282,-0.263221,1,0.001000
0.126350,1.000000,1.582876,-1.615028,-6.000889,-4.702282,-0.263221,1,0.001000
0.126400,1.000000,1.559260,-1.615028,-6.164106,-4.702282,-0.263221,1,0.001000
0.126450,1.000000,1.539867,-1.615028,-6.321240,-4.702282,-0.263221,1,0.001000
0.126500,1.000000,1.524490,-1.615028,-6.472136,-4.702282,-0.263221,1,0.001000
0.126550,1.000000,1.512917,-1.615028,-6.616645,-4.702282,-0.263221,1,0.001000
0.126600,1.000000,1.504938,-1.615028,-6.754623,-4.702282,-0.263221,1,0.001000
0.126650,1.000000,1.500342,-1.615028,-6.885936,-4.702282,-0.263221,1,0.001000
0.126700,1.000000,1.498917,-1.615028,-7.010453,-4.702282,-0.263221,1,0.001000
0.126750,1.000000,1.500449,-1.615028,-7.128052,-4.702282,-0.263221,1,0.001000
0.126800,1.000000,1.504726,-1.615028,-7.238616,-4.702282,-0.263221,1,0.001000
0.126850,1.000000,1.511535,-1.615028,-7.342037,-4.702282,-0.263221,1,0.001000
0.126900,1.000000,1.520663,-1.615028,-7.438212,-4.702282,-0.263221,1,0.001000
0.126950,1.000000,1.531898,-1.615028,-7.527046,-4.702282,-0.263221,1,0.001000
0.127000,1.000000,1.490540,-0.888400,-7.608452,-7.608452,-0.354035,1,0.001000
0.127050,1.000000,1.451545,-0.888400,-7.682349,-7.608452,-0.354035,1,0.001000
0.127100,1.000000,1.414696,-0.888400,-7.748665,-7.608452,-0.354035,1,0.001000
0.127150,1.000000,1.379775,-0.888400,-7.807334,-7.608452,-0.354035,1,0.001000
0.127200,1.000000,1.346564,-0.888400,-7.858298,-7.608452,-0.354035,1,0.001000
0.127250,1.000000,1.314848,-0.888400,-7.901507,-7.608452,-0.354035,1,0.001000
0.127300,1.000000,1.284414,-0.888400,-7.936918,-7.608452,-0.354035,1,0.001000
0.127350,1.000000,1.255050,-0.888400,-7.964496,-7.608452,-0.354035,1,0.001000
0.127400,1.000000,1.226546,-0.888400,-7.984214,-7.608452,-0.354035,1,0.001000
0.127450,1.000000,1.198694,-0.888400,-7.996052,-7.608452,-0.354035,1,0.001000
0.127500,1.000000,1.171289,-0.888400,-8.000000,-7.608452,-0.354035,1,0.001000
0.127550,1.000000,1.144128,-0.888400,-7.996052,-7.608452,-0.354035,1,0.001000
0.127600,1.000000,1.117010,-0.888400,-7.984214,-7.608452,-0.354035,1,0.001000
0.127650,1.000000,1.089739,-0.888400,-7.964496,-7.608452,-0.354035,1,0.001000
0.127700,1.000000,1.062119,-0.888400,-7.936918,-7.608452,-0.354035,1,0.001000
0.127750,1.000000,1.033959,-0.888400,-7.901507,-7.608452,-0.354035,1,0.001000
0.127800,1.000000,1.005070,-0.888400,-7.858298,-7.608452,-0.354035,1,0.001000
0.127850,1.000000,0.975269,-0.888400,-7.807334,-7.608452,-0.354035,1,0.001000
